Order_Form_ID	Customer_Name	Article_Number	Article_Name	Invoice_Date	PickAndPay	Revenue	Calendar_week	Amount
6760744fe1cbe438043782d45e4a9541	C	110991008	PACKING CHARGES (CARTON) 720X720X70	2019-03-21	1	197.86	12	1.0
6760744fe1cbe438043782d45e4a9541	C	110991003	PACKING CHARGES (CARTON) 360X360X250	2019-03-21	1	197.86	12	1.0
b40223aae1ceee57a44e2d6e338aff82	C	33200150M	LEVER	2019-03-21	0	348878.72	12	1.0
b40223aae1ceee57a44e2d6e338aff82	C	33200160M	LEVER	2019-03-21	0	343574.65	12	1.0
b40223aae1ceee57a44e2d6e338aff82	C	332000900	STOP	2019-03-21	0	65531.83	12	1.0
b40223aae1ceee57a44e2d6e338aff82	C	332001000	STOP	2019-03-21	0	65531.83	12	1.0
b40223aae1ceee57a44e2d6e338aff82	C	172131800	ECCENTRIC	2019-03-21	0	19320.11	12	2.0
b40223aae1ceee57a44e2d6e338aff82	C	172168701	COVER	2019-03-21	0	2430.13	12	2.0
b40223aae1ceee57a44e2d6e338aff82	C	V00000024	PACKING CHARGES (BOX)	2019-03-21	0	6595.39	12	2.0
954984118cdb9ea90fecb9a4b270b818	C	106606921	CLEAN-OUT FINGER BL1.0X98X90LG	2019-04-29	1	1039.05	18	16.0
954984118cdb9ea90fecb9a4b270b818	C	106606930	CLEAN-OUT FINGER 1,0X98X81.5	2019-04-29	1	15755.3	18	71.0
954984118cdb9ea90fecb9a4b270b818	C	105450500	TOOTHED BELT HTD 30X8MX1440	2019-04-29	1	565.28	18	1.0
954984118cdb9ea90fecb9a4b270b818	C	123052320	NO-CRUSH-ROLLER 165X65X50	2019-04-29	1	24643.41	18	50.0
954984118cdb9ea90fecb9a4b270b818	C	111125301	GLUE DAM JOINT 3X260X220	2019-04-29	1	3130.06	18	2.0
954984118cdb9ea90fecb9a4b270b818	C	111125199	GLUE DAM JOINT 3X128X197	2019-04-29	1	1424.88	18	1.0
954984118cdb9ea90fecb9a4b270b818	C	111125198	GLUE DAM JOINT 3X128X197	2019-04-29	1	1424.88	18	1.0
954984118cdb9ea90fecb9a4b270b818	C	163270925	SCRAPER BLADE CORRUDUR® 2550X50X1,5	2019-04-29	1	1331.45	18	1.0
954984118cdb9ea90fecb9a4b270b818	C	103101000	PLASTIC PLATE 60X6X180	2019-04-29	1	3812.14	18	24.0
25bc17ede86aa9475f48eec61530d782	C	106606921	CLEAN-OUT FINGER BL1.0X98X90LG	2019-05-02	1	25.56	18	16.0
25bc17ede86aa9475f48eec61530d782	C	106606930	CLEAN-OUT FINGER 1,0X98X81.5	2019-05-02	1	84.92	18	71.0
25bc17ede86aa9475f48eec61530d782	C	105450500	TOOTHED BELT HTD 30X8MX1440	2019-05-02	1	9.89	18	1.0
25bc17ede86aa9475f48eec61530d782	C	123052320	NO-CRUSH-ROLLER 165X65X50	2019-05-02	1	1075.05	18	50.0
25bc17ede86aa9475f48eec61530d782	C	111125301	GLUE DAM JOINT 3X260X220	2019-05-02	1	48.37	18	2.0
25bc17ede86aa9475f48eec61530d782	C	111125199	GLUE DAM JOINT 3X128X197	2019-05-02	1	7.69	18	1.0
25bc17ede86aa9475f48eec61530d782	C	111125198	GLUE DAM JOINT 3X128X197	2019-05-02	1	8.52	18	1.0
25bc17ede86aa9475f48eec61530d782	C	163270925	SCRAPER BLADE CORRUDUR® 2550X50X1,5	2019-05-02	1	14.02	18	1.0
25bc17ede86aa9475f48eec61530d782	C	103101000	PLASTIC PLATE 60X6X180	2019-05-02	1	19.24	18	24.0
25bc17ede86aa9475f48eec61530d782	C	110680400	PACKING CHARGES (PAL-BOX I) 830X580X680	2019-05-02	1	1126.71	18	1.0
