Order_Form_ID;Customer_Name;Article_Number;Article_Name;Invoice_Date;PickAndPay;Revenue;Calendar_week;Amount
481019738c5c28eb1ed5758f10fa570a;A;155470310;EMERGENCY STOP MODULE 8I/24 VDC;2019-04-30;0;5516.5;18;1.0
481019738c5c28eb1ed5758f10fa570a;A;195034700;CYLINDRICAL ROLLER BEARING 100X185X 65;2019-04-30;0;13698.91;18;1.0
481019738c5c28eb1ed5758f10fa570a;A;195034500;CYLINDRICAL ROLLER BEARING 100X185X 60;2019-04-30;0;13892.37;18;1.0
481019738c5c28eb1ed5758f10fa570a;A;178021500;HINGE 64X32,5X11X17;2019-04-30;0;3178.7;18;4.0
481019738c5c28eb1ed5758f10fa570a;A;107555600;GREASE NIPPLE, FLAT M8X1,0 D-10-MM;2019-04-30;0;55.51;18;2.0
481019738c5c28eb1ed5758f10fa570a;A;V00000012;PACKING CHARGES (BOX) 790X380X380MM;2019-04-30;0;2473.27;18;1.0
a1a22aefdc8d411c40ee286a0d365439;A;137274;TWO-HOLE FLANGE HOUSING 45X180X111X56,7;2019-05-02;0;5986.69;18;2.0
a1a22aefdc8d411c40ee286a0d365439;A;137260;TWO-HOLE FLANGE HOUSING 45X180X42,9;2019-05-02;0;6004.83;18;2.0
a1a22aefdc8d411c40ee286a0d365439;A;110991002;PACKING CHARGES (CARTON) 300X300X200;2019-05-02;0;203.36;18;1.0
3a0efd0f03cb72d1e87eade28a43a1f2;A;155470320;EMERGENCY STOP MODULE 24VDC 4Q;2019-05-08;1;3143.53;19;1.0
6e638e4baad6a792390f2fd71eec6259;A;109888055;KNIFE 2540X30X8 AB2500;2019-05-10;1;1915.96;19;2.0
6e638e4baad6a792390f2fd71eec6259;A;177592300;PLATE SPRING 8,4X15X2;2019-05-10;1;44.79;19;88.0
6e638e4baad6a792390f2fd71eec6259;A;100441800;SUPPORTING PLATE S 10X16X1,2;2019-05-10;1;22.53;19;88.0
6e638e4baad6a792390f2fd71eec6259;A;191757200;LENS HEAD SCREW M8X16;2019-05-10;1;18.41;19;8.0
6e638e4baad6a792390f2fd71eec6259;A;177671310;ADHESIVE LABEL;2019-05-10;1;0.55;19;2.0
6e638e4baad6a792390f2fd71eec6259;A;191757201;LENS HEAD SCREW M8X25;2019-05-10;1;246.5;19;88.0
6e638e4baad6a792390f2fd71eec6259;A;173687700;TORX SOCKET GR.TX40 1/2-ZOLL;2019-05-10;1;17.59;19;1.0
6e638e4baad6a792390f2fd71eec6259;A;V00000007;PACKING CHARGES (BOX) 2670X100X110MM;2019-05-10;1;1374.04;19;1.0
