Order_Form_ID	Customer_Name	Article_Number	Article_Name	Invoice_Date	PickAndPay	Revenue	Calendar_week	Amount
344de4b9e723bd7251d3b47f00d62437	E	110991000	PACKING CHARGES (CARTON) 200X200X80	2016-03-03	0	192.37	9	1.0
bc42f7d16587fd3b55e30483cd19358c	E	123428001	ROLL 125/95X70	2016-03-07	1	40724.36	10	21.0
bc42f7d16587fd3b55e30483cd19358c	E	126292402	BRUSH ROLL SEGMENT 300X203X216MM	2016-03-07	1	82327.82	10	16.0
bc42f7d16587fd3b55e30483cd19358c	E	114519400	SUPPORT RING SG38.8X45X1.4G	2016-03-07	1	2373.79	10	6.0
bc42f7d16587fd3b55e30483cd19358c	E	107254210	FELT 46X35X10MM	2016-03-07	1	3620.05	10	200.0
bc42f7d16587fd3b55e30483cd19358c	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-03-07	1	72036.81	10	14.0
bc42f7d16587fd3b55e30483cd19358c	E	136481820	NO-CRUSH-ROLLER 180X65X50	2016-03-07	1	16465.67	10	32.0
bc42f7d16587fd3b55e30483cd19358c	E	119958260	STEAM HOSE 1 1/4"X930MM	2016-03-07	1	4136.96	10	1.0
bc42f7d16587fd3b55e30483cd19358c	E	119957860	STEAM HOSE 1"X875MM -5/+10	2016-03-07	1	3956.14	10	1.0
bc42f7d16587fd3b55e30483cd19358c	E	109612522	SEALING LEDGE 5,5X65X2965	2016-03-07	1	1344.64	10	1.0
bc42f7d16587fd3b55e30483cd19358c	E	150343	SEALING RING 38,0X46,0X2,0	2016-03-07	1	149.5	10	2.0
bc42f7d16587fd3b55e30483cd19358c	E	199825800	PERFLU V250 HIGH TEMP 800G 400ML	2016-03-07	1	7309.89	10	2.0
b6f4784779c5a27b28fcc7ac035d5679	E	123428001	ROLL 125/95X70	2016-03-07	1	-40724.36	10	-21.0
b6f4784779c5a27b28fcc7ac035d5679	E	126292402	BRUSH ROLL SEGMENT 300X203X216MM	2016-03-07	1	-82327.82	10	-16.0
b6f4784779c5a27b28fcc7ac035d5679	E	114519400	SUPPORT RING SG38.8X45X1.4G	2016-03-07	1	-2373.79	10	-6.0
b6f4784779c5a27b28fcc7ac035d5679	E	107254210	FELT 46X35X10MM	2016-03-07	1	-3620.05	10	-200.0
b6f4784779c5a27b28fcc7ac035d5679	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-03-07	1	-72036.81	10	-14.0
b6f4784779c5a27b28fcc7ac035d5679	E	136481820	NO-CRUSH-ROLLER 180X65X50	2016-03-07	1	-16465.67	10	-32.0
b6f4784779c5a27b28fcc7ac035d5679	E	119958260	STEAM HOSE 1 1/4"X930MM	2016-03-07	1	-4136.96	10	-1.0
b6f4784779c5a27b28fcc7ac035d5679	E	119957860	STEAM HOSE 1"X875MM -5/+10	2016-03-07	1	-3956.14	10	-1.0
b6f4784779c5a27b28fcc7ac035d5679	E	109612522	SEALING LEDGE 5,5X65X2965	2016-03-07	1	-1344.64	10	-1.0
b6f4784779c5a27b28fcc7ac035d5679	E	150343	SEALING RING 38,0X46,0X2,0	2016-03-07	1	-149.5	10	-2.0
b6f4784779c5a27b28fcc7ac035d5679	E	199825800	PERFLU V250 HIGH TEMP 800G 400ML	2016-03-07	1	-7309.89	10	-2.0
81063bb5980c5f11a0e95358880231dc	E	123428001	ROLL 125/95X70	2016-03-07	1	41983.8	10	21.0
81063bb5980c5f11a0e95358880231dc	E	126292402	BRUSH ROLL SEGMENT 300X203X216MM	2016-03-07	1	84873.92	10	16.0
81063bb5980c5f11a0e95358880231dc	E	114519400	SUPPORT RING SG38.8X45X1.4G	2016-03-07	1	2447.17	10	6.0
81063bb5980c5f11a0e95358880231dc	E	107254210	FELT 46X35X10MM	2016-03-07	1	3731.89	10	200.0
81063bb5980c5f11a0e95358880231dc	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-03-07	1	74264.68	10	14.0
81063bb5980c5f11a0e95358880231dc	E	136481820	NO-CRUSH-ROLLER 180X65X50	2016-03-07	1	16974.89	10	32.0
81063bb5980c5f11a0e95358880231dc	E	119958260	STEAM HOSE 1 1/4"X930MM	2016-03-07	1	4265.02	10	1.0
81063bb5980c5f11a0e95358880231dc	E	119957860	STEAM HOSE 1"X875MM -5/+10	2016-03-07	1	4078.43	10	1.0
81063bb5980c5f11a0e95358880231dc	E	109612522	SEALING LEDGE 5,5X65X2965	2016-03-07	1	1386.13	10	1.0
81063bb5980c5f11a0e95358880231dc	E	150343	SEALING RING 38,0X46,0X2,0	2016-03-07	1	154.17	10	2.0
81063bb5980c5f11a0e95358880231dc	E	199825800	PERFLU V250 HIGH TEMP 800G 400ML	2016-03-07	1	7309.89	10	2.0
266792f1074849d122df55005dbf8537	E	114735900	THREADED ELBOW JOINT D4XM6	2016-03-23	0	9098.35	12	30.0
266792f1074849d122df55005dbf8537	E	114773000	PLASTIC TUBE 4X0.75	2016-03-23	0	538.62	12	20.0
266792f1074849d122df55005dbf8537	E	100614002	CHAIN TENSIONER 4KT 30X30X128	2016-03-23	0	3822.03	12	2.0
266792f1074849d122df55005dbf8537	E	122557	TENSION JACK NUT M 24	2016-03-23	0	1138.25	12	2.0
266792f1074849d122df55005dbf8537	E	122350	HEXAGONAL NUT M24	2016-03-23	0	45.62	12	2.0
266792f1074849d122df55005dbf8537	E	100614003	CHAIN TENSIONER 4KT 30X30X128	2016-03-23	0	3822.31	12	2.0
266792f1074849d122df55005dbf8537	E	122348	HEXAGONAL NUT M24	2016-03-23	0	161.31	12	2.0
266792f1074849d122df55005dbf8537	E	181608200	CHAIN WHEEL 20B1X17X70H7	2016-03-23	0	3898.43	12	1.0
266792f1074849d122df55005dbf8537	E	181608201	CHAIN WHEEL 20B1X25X70H7	2016-03-23	0	5014.15	12	1.0
266792f1074849d122df55005dbf8537	E	181608200	CHAIN WHEEL 20B1X17X70H7	2016-03-23	0	3898.43	12	1.0
266792f1074849d122df55005dbf8537	E	181608201	CHAIN WHEEL 20B1X25X70H7	2016-03-23	0	5014.15	12	1.0
266792f1074849d122df55005dbf8537	E	181608201	CHAIN WHEEL 20B1X25X70H7	2016-03-23	0	5014.15	12	1.0
266792f1074849d122df55005dbf8537	E	181608201	CHAIN WHEEL 20B1X25X70H7	2016-03-23	0	10028.02	12	2.0
266792f1074849d122df55005dbf8537	E	V00000012	PACKING CHARGES (BOX) 790X380X380MM	2016-03-23	0	2473.27	12	1.0
286e12b9ba8b904d050700dd40bfd6f0	E	164928130	CABLE 5M PUR 5X0,34MM² M12*1	2016-04-06	0	1775.81	14	2.0
286e12b9ba8b904d050700dd40bfd6f0	E	110991000	PACKING CHARGES (CARTON) 200X200X80	2016-04-06	0	192.37	14	1.0
384725f81b43c4e3449b7af379b66101	E	136746	PILLOW BLOCK FRAME UNIT 60X240X140 - 222	2016-04-19	0	5108.68	16	2.0
384725f81b43c4e3449b7af379b66101	E	137109	PILLOW BLOCK FRAME UNIT 60X240X60X140	2016-04-19	0	8432.49	16	2.0
384725f81b43c4e3449b7af379b66101	E	110991004	PACKING CHARGES (CARTON) 610X410X230	2016-04-19	0	192.37	16	1.0
53cacbe43a27f8e76e59a54714ecf6f5	E	121010690	SET OF SEALS K=1 1/2"	2016-04-25	0	31575.45	17	1.0
383309e1869b007e0ee3d930d836111f	E	107254210	FELT 46X35X10MM	2016-05-09	1	932.97	19	50.0
383309e1869b007e0ee3d930d836111f	E	197617300	PROXIMITY SWITCH 10-30VDC/PNP/4MM	2016-05-09	1	2612.33	19	1.0
383309e1869b007e0ee3d930d836111f	E	109888054	KNIFE 2840X30X8 AB2800	2016-05-09	1	143118.66	19	2.0
383309e1869b007e0ee3d930d836111f	E	177592300	PLATE SPRING 8,4X15X2	2016-05-09	1	25.56	19	96.0
383309e1869b007e0ee3d930d836111f	E	100441800	SUPPORTING PLATE S 10X16X1,2	2016-05-09	1	25.56	19	96.0
383309e1869b007e0ee3d930d836111f	E	191757201	LENS HEAD SCREW M8X25	2016-05-09	1	25.56	19	96.0
383309e1869b007e0ee3d930d836111f	E	191757200	LENS HEAD SCREW M8X16	2016-05-09	1	2.2	19	8.0
383309e1869b007e0ee3d930d836111f	E	177671310	ADHESIVE LABEL	2016-05-09	1	0.55	19	2.0
383309e1869b007e0ee3d930d836111f	E	173687700	TORX SOCKET GR.TX40 1/2-ZOLL	2016-05-09	1	0.27	19	1.0
1371b3eac7f709932971c9ef41d303c7	E	100335702	BACOMIN V42-50 UNIVERSAL 400ML	2016-05-09	1	4851.46	19	2.0
1371b3eac7f709932971c9ef41d303c7	E	105406991	GRINDING WHEEL 50X11X19MM	2016-05-09	1	10449.3	19	8.0
1371b3eac7f709932971c9ef41d303c7	E	107254210	FELT 46X35X10MM	2016-05-09	1	3731.89	19	200.0
1371b3eac7f709932971c9ef41d303c7	E	105303998	DISC CUT KNIFE 240X1,2MM,28°	2016-05-09	1	47741.58	19	9.0
1371b3eac7f709932971c9ef41d303c7	E	199825800	PERFLU V250 HIGH TEMP 800G 400ML	2016-05-09	1	7090.6	19	2.0
61ea5900933e506a0b7c598b4966f651	E	P030PA001	PACKING	2016-05-09	1	192.37	19	1.0
61ea5900933e506a0b7c598b4966f651	E	P030FR001	FREIGHT CHARGES	2016-05-09	1	821.4	19	1.0
a2f1f51ef674dcc80776be11c16fcbfd	E	P030PA001	PACKING	2016-05-09	1	186.59	19	1.0
